from1,from,to1,to,record_type,call_type,date
8e0b236166b7a85de9ab6c8fcf40d3ec,8e0b2,d5966bd4f35c0ee9864e62c0251b556a,d5966,1,1,13/05/2012 02:25:34
8e0b236166b7a85de9ab6c8fcf40d3ec,8e0b2,d5966bd4f35c0ee9864e62c0251b556a,d5966,1,1,13/05/2012 02:27:53
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,12/5/2012 18:11
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,12/5/2012 18:17
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,12/5/2012 18:19
fb96530603513538f8c189f37b9ebaeb,fb965,f00d86f56c35d2719cc64170bb24c96b,f00d8,1,1,13/05/2012 17:19:41
fb96530603513538f8c189f37b9ebaeb,fb965,a6f46b05d2e897cd65260ad5e90d134a,a6f46,1,1,13/05/2012 17:19:41
fb96530603513538f8c189f37b9ebaeb,fb965,9a2b73c9749eee8482d3be17c4432bd2,9a2b7,1,1,13/05/2012 17:20:32
fb96530603513538f8c189f37b9ebaeb,fb965,8665586eed3675007cc1fe8915f3c8d7,86655,1,1,13/05/2012 17:20:32
fb96530603513538f8c189f37b9ebaeb,fb965,3227bba19ca39b64ddce0054ba2d8f08,3227b,1,1,13/05/2012 18:07:56
fb96530603513538f8c189f37b9ebaeb,fb965,b3885760a4670cb2688b6e4dd78af8e3,b3885,1,1,13/05/2012 18:07:56
fb96530603513538f8c189f37b9ebaeb,fb965,c6604750f6dbf98bfce98c9aa5ee63fa,c6604,1,1,13/05/2012 18:37:25
fb96530603513538f8c189f37b9ebaeb,fb965,c6604750f6dbf98bfce98c9aa5ee63fa,c6604,1,1,13/05/2012 18:37:24
fb96530603513538f8c189f37b9ebaeb,fb965,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,13/05/2012 20:02:27
fb96530603513538f8c189f37b9ebaeb,fb965,c6604750f6dbf98bfce98c9aa5ee63fa,c6604,1,1,13/05/2012 23:12:10
fb96530603513538f8c189f37b9ebaeb,fb965,c6604750f6dbf98bfce98c9aa5ee63fa,c6604,1,1,13/05/2012 23:12:09
e3c463da180e08b3a674753aa77cadc7,e3c46,adda0e92339db3cdf556f93085d16140,adda0,1,1,14/05/2012 02:29:39
e3c463da180e08b3a674753aa77cadc7,e3c46,73e84ff00d271799bc4ee46d12ba1fb0,73e84,1,1,14/05/2012 02:49:18
e3c463da180e08b3a674753aa77cadc7,e3c46,73e84ff00d271799bc4ee46d12ba1fb0,73e84,1,1,14/05/2012 02:49:18
f9764a075f61501e4196f46e94acb6b9,f9764,582db4d1646059bd16143e27e1f5e7f9,582db,1,1,13/05/2012 18:33:57
f9764a075f61501e4196f46e94acb6b9,f9764,582db4d1646059bd16143e27e1f5e7f9,582db,1,1,13/05/2012 18:33:57
f9764a075f61501e4196f46e94acb6b9,f9764,bafaff0416805ab7b10375f5cdd0d9af,bafaf,1,1,13/05/2012 18:51:27
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,13/05/2012 16:37:32
a004d00c270f833d5db823ab08779de8,a004d,b792cb3934752e3fae91515fc4933c70,b792c,1,1,13/05/2012 16:43:16
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,13/05/2012 20:07:41
a004d00c270f833d5db823ab08779de8,a004d,b792cb3934752e3fae91515fc4933c70,b792c,1,1,13/05/2012 20:51:44
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,13/05/2012 20:53:59
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,14/05/2012 01:00:53
a004d00c270f833d5db823ab08779de8,a004d,b792cb3934752e3fae91515fc4933c70,b792c,1,1,14/05/2012 01:00:27
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,14/05/2012 01:22:58
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,14/05/2012 01:13:01
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,14/05/2012 01:15:14
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,14/05/2012 01:28:38
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,bcd961ef72ab64733f273a582118fcd1,bcd96,1,1,15/05/2012 06:05:02
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,2e94934375398bcd35c20e3c9cf6b401,2e949,1,1,15/05/2012 06:05:01
be4b1c2f2bd7ddadf611e046c1746e4a,be4b1,eb6a21225a58f71c1acbd42194a9851d,eb6a2,1,1,15/05/2012 11:20:50
922577ed2b7bf5558544e6d1ebe2a5e5,92257,c0f9da8c57b4e1c3ba1c94a85d3ea3ad,c0f9d,1,1,15/05/2012 16:33:06
922577ed2b7bf5558544e6d1ebe2a5e5,92257,561d818906a0eb187b55313c635eb4ce,561d8,1,1,15/05/2012 16:33:06
c3bba52f1fe31ed6df2cd5ff8711d779,c3bba,488be6e886d127db7c911327236695a7,488be,1,1,14/05/2012 22:30:47
c3bba52f1fe31ed6df2cd5ff8711d779,c3bba,488be6e886d127db7c911327236695a7,488be,1,1,14/05/2012 22:30:47
fe9e59a29183833d38be43aadcb74e64,fe9e5,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,14/05/2012 20:55:34
fe9e59a29183833d38be43aadcb74e64,fe9e5,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,14/05/2012 21:31:03
fe9e59a29183833d38be43aadcb74e64,fe9e5,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,14/05/2012 21:48:22
fe9e59a29183833d38be43aadcb74e64,fe9e5,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,14/05/2012 22:34:56
fe9e59a29183833d38be43aadcb74e64,fe9e5,afbcd751aa123f85787bd1727709537e,afbcd,1,1,15/05/2012 05:39:42
fe9e59a29183833d38be43aadcb74e64,fe9e5,afbcd751aa123f85787bd1727709537e,afbcd,1,1,15/05/2012 05:39:42
fe9e59a29183833d38be43aadcb74e64,fe9e5,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,15/05/2012 05:46:33
fe9e59a29183833d38be43aadcb74e64,fe9e5,00164bb34039df89bebde7f361424ae0,00164,1,1,15/05/2012 08:17:23
fe9e59a29183833d38be43aadcb74e64,fe9e5,13c52df947fcb1c0eb9c305814d98b45,13c52,1,1,15/05/2012 08:17:21
fe9e59a29183833d38be43aadcb74e64,fe9e5,59bb8aafb36fa02cceaac6471f09f4ba,59bb8,1,1,15/05/2012 11:17:30
fe9e59a29183833d38be43aadcb74e64,fe9e5,13c52df947fcb1c0eb9c305814d98b45,13c52,1,1,15/05/2012 08:17:21
fe9e59a29183833d38be43aadcb74e64,fe9e5,59bb8aafb36fa02cceaac6471f09f4ba,59bb8,1,1,15/05/2012 11:17:29
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,15/05/2012 01:40:13
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,15/05/2012 01:40:13
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,15/05/2012 01:40:13
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 03:43:08
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 05:01:24
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 03:43:08
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 05:01:23
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 13:43:39
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 13:43:38
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,91be40f091f0c2f01233fedfcda3a575,91be4,1,1,16/05/2012 14:59:51
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,c6e06eeb6a7e94bf2456619cd5591d35,c6e06,1,1,16/05/2012 14:59:52
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 15:00:26
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 15:00:25
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 15:23:39
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 15:23:40
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 16:17:59
b6f30e378b1b5cef5670ea4d1b7b4df1,b6f30,f4a173a1ea6faf0d03de15d6b61ea44c,f4a17,1,1,16/05/2012 16:18:00
f887e49d29d4d6c9670d779ec612e390,f887e,b792cb3934752e3fae91515fc4933c70,b792c,1,1,15/05/2012 17:56:28
f887e49d29d4d6c9670d779ec612e390,f887e,b792cb3934752e3fae91515fc4933c70,b792c,1,1,15/05/2012 19:41:06
f887e49d29d4d6c9670d779ec612e390,f887e,b792cb3934752e3fae91515fc4933c70,b792c,1,1,15/05/2012 19:19:03
f887e49d29d4d6c9670d779ec612e390,f887e,b792cb3934752e3fae91515fc4933c70,b792c,1,1,16/05/2012 04:25:37
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,15/05/2012 18:02:05
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,15/05/2012 18:02:04
8f18cf6cc408664ffd2ef417b7397886,8f18c,9626f74ee6c980b6314041f301932b83,9626f,1,1,15/05/2012 18:23:00
85f2dc86aab7824acf3aea261b761309,85f2d,995b29df24994de836131f0dee46b853,995b2,1,1,16/05/2012 22:32:07
aaf84b0d8ffadcea65d0dad9809f5b9b,aaf84,45c0a09efef478768ab41cf67add7fc4,45c0a,1,1,16/05/2012 23:17:02
aaf84b0d8ffadcea65d0dad9809f5b9b,aaf84,45c0a09efef478768ab41cf67add7fc4,45c0a,1,1,16/05/2012 23:17:01
aaf84b0d8ffadcea65d0dad9809f5b9b,aaf84,281685a1db5d335d8b10ea399a237db7,28168,1,1,16/05/2012 23:17:35
aaf84b0d8ffadcea65d0dad9809f5b9b,aaf84,b9b2e6a70a5421307bc88be4247a5719,b9b2e,1,1,16/05/2012 23:17:01
aaf84b0d8ffadcea65d0dad9809f5b9b,aaf84,ab928e87a0d518aa4882257d3c967264,ab928,1,1,17/05/2012 03:13:37
aaf84b0d8ffadcea65d0dad9809f5b9b,aaf84,ab928e87a0d518aa4882257d3c967264,ab928,1,1,17/05/2012 03:13:38
2c2d87d91fe0c4539036147096424f1e,2c2d8,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 18:43:13
2c2d87d91fe0c4539036147096424f1e,2c2d8,4900e32ca43ee74b91212318ffec5d55,4900e,1,1,16/05/2012 18:45:59
5145344ee00e934d9246adaea323a997,51453,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 23:28:02
5145344ee00e934d9246adaea323a997,51453,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 23:29:49
5145344ee00e934d9246adaea323a997,51453,c50bdc4c7775470d8403aa3e5adeb8b0,c50bd,1,1,17/05/2012 03:02:21
5145344ee00e934d9246adaea323a997,51453,c50bdc4c7775470d8403aa3e5adeb8b0,c50bd,1,1,17/05/2012 03:02:21
5145344ee00e934d9246adaea323a997,51453,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,17/05/2012 04:49:59
5145344ee00e934d9246adaea323a997,51453,3db650736eeb26002b1b5a9d9fdb1957,3db65,1,1,17/05/2012 13:45:07
5145344ee00e934d9246adaea323a997,51453,3db650736eeb26002b1b5a9d9fdb1957,3db65,1,1,17/05/2012 13:45:07
bb5dc3c709e3833b5bbf9adafa9ba8fd,bb5dc,45c0a09efef478768ab41cf67add7fc4,45c0a,1,1,16/05/2012 20:25:45
bb5dc3c709e3833b5bbf9adafa9ba8fd,bb5dc,45c0a09efef478768ab41cf67add7fc4,45c0a,1,1,16/05/2012 20:25:45
bb5dc3c709e3833b5bbf9adafa9ba8fd,bb5dc,1bfa1615e7afe3a68de64aa38b724e03,1bfa1,1,1,16/05/2012 20:26:45
bb5dc3c709e3833b5bbf9adafa9ba8fd,bb5dc,024aca08da6cd88d14eca756b7de982d,024ac,1,1,16/05/2012 20:25:44
bb5dc3c709e3833b5bbf9adafa9ba8fd,bb5dc,1bfa1615e7afe3a68de64aa38b724e03,1bfa1,1,1,16/05/2012 20:26:45
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,16/05/2012 21:21:23
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,16/05/2012 22:01:40
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,14/05/2012 02:31:53
a004d00c270f833d5db823ab08779de8,a004d,b792cb3934752e3fae91515fc4933c70,b792c,1,1,14/05/2012 03:06:08
a004d00c270f833d5db823ab08779de8,a004d,2ffe28a63eaeae6ad1468d143c6bcb92,2ffe2,1,1,14/05/2012 02:49:29
1fd7425ea7abfc90178fa21212314c8a,1fd74,f2766a209ae9d429d95d80ded1cbfcaf,f2766,1,1,18/05/2012 00:09:39
1fd7425ea7abfc90178fa21212314c8a,1fd74,f2766a209ae9d429d95d80ded1cbfcaf,f2766,1,1,18/05/2012 02:32:33
d348c7ad441d8243ddcdd87895b81bc0,d348c,f2766a209ae9d429d95d80ded1cbfcaf,f2766,1,1,18/05/2012 01:02:15
4ea395619966c043f52182cd5e5e4cae,4ea39,f2766a209ae9d429d95d80ded1cbfcaf,f2766,1,1,17/05/2012 16:52:08
4ea395619966c043f52182cd5e5e4cae,4ea39,1bb5a4bf068b8b3d7e4a153443df695a,1bb5a,1,1,18/05/2012 15:22:27
4ea395619966c043f52182cd5e5e4cae,4ea39,1bb5a4bf068b8b3d7e4a153443df695a,1bb5a,1,1,18/05/2012 15:22:27
4ea395619966c043f52182cd5e5e4cae,4ea39,1bb5a4bf068b8b3d7e4a153443df695a,1bb5a,1,1,18/05/2012 15:23:59
4ea395619966c043f52182cd5e5e4cae,4ea39,1bb5a4bf068b8b3d7e4a153443df695a,1bb5a,1,1,18/05/2012 15:24:00
4ea395619966c043f52182cd5e5e4cae,4ea39,5c1776e1db6a06e3f61f98e12502f15a,5c177,1,1,18/05/2012 15:30:21
4ea395619966c043f52182cd5e5e4cae,4ea39,5c1776e1db6a06e3f61f98e12502f15a,5c177,1,1,18/05/2012 15:30:22
1002bbec96a69184ee6f873c2ff4cd8b,1002b,26a87fa87ea445de7bbdc4a47a2192c2,26a87,1,1,18/05/2012 15:13:53
21392a1e516f2a2397f349fe73ebc959,21392,e31446c14a61bc91e876d321d32f053e,e3144,1,1,17/05/2012 21:00:01
21392a1e516f2a2397f349fe73ebc959,21392,e31446c14a61bc91e876d321d32f053e,e3144,1,1,17/05/2012 20:54:58
21392a1e516f2a2397f349fe73ebc959,21392,e31446c14a61bc91e876d321d32f053e,e3144,1,1,18/05/2012 03:26:30
21392a1e516f2a2397f349fe73ebc959,21392,995b29df24994de836131f0dee46b853,995b2,1,1,18/05/2012 04:46:48
cbc731a5537d0df70eb6a3c84126e168,cbc73,a84e76f530ae36e6484d8a4db15e7c1d,a84e7,1,1,17/05/2012 20:04:48
cbc731a5537d0df70eb6a3c84126e168,cbc73,a84e76f530ae36e6484d8a4db15e7c1d,a84e7,1,1,17/05/2012 20:04:48
cbc731a5537d0df70eb6a3c84126e168,cbc73,a78376cea47c7e6200a81c1d3217a22a,a7837,1,1,17/05/2012 20:04:20
cbc731a5537d0df70eb6a3c84126e168,cbc73,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,17/05/2012 20:15:07
cbc731a5537d0df70eb6a3c84126e168,cbc73,a84e76f530ae36e6484d8a4db15e7c1d,a84e7,1,1,17/05/2012 20:04:47
cbc731a5537d0df70eb6a3c84126e168,cbc73,a78376cea47c7e6200a81c1d3217a22a,a7837,1,1,17/05/2012 20:04:20
cbc731a5537d0df70eb6a3c84126e168,cbc73,e4841249ce1dd685ddaf90de57265cfa,e4841,1,1,17/05/2012 21:23:30
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,76eb7630d644992144078120a9c4e289,76eb7,1,1,15/05/2012 03:12:54
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,76eb7630d644992144078120a9c4e289,76eb7,1,1,15/05/2012 03:12:54
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,76eb7630d644992144078120a9c4e289,76eb7,1,1,15/05/2012 03:12:54
4b01a237db3c48af80799b99cc0dd609,4b01a,36b2e5df3fa222f91a07e88a63491143,36b2e,1,1,14/05/2012 19:46:23
4b01a237db3c48af80799b99cc0dd609,4b01a,36b2e5df3fa222f91a07e88a63491143,36b2e,1,1,14/05/2012 19:44:17
4b01a237db3c48af80799b99cc0dd609,4b01a,d1d493489d549b6f4ac4b60e6d666244,d1d49,1,1,14/05/2012 19:18:22
4b01a237db3c48af80799b99cc0dd609,4b01a,d1d493489d549b6f4ac4b60e6d666244,d1d49,1,1,14/05/2012 19:18:22
4b01a237db3c48af80799b99cc0dd609,4b01a,36b2e5df3fa222f91a07e88a63491143,36b2e,1,1,14/05/2012 19:48:59
4b01a237db3c48af80799b99cc0dd609,4b01a,70d2c7e6b93baa406dde43bd28fc6fc9,70d2c,1,1,14/05/2012 19:26:04
4b01a237db3c48af80799b99cc0dd609,4b01a,041fcb5106c1e9a48c29a536eb417c00,041fc,1,1,14/05/2012 19:33:30
4b01a237db3c48af80799b99cc0dd609,4b01a,70d2c7e6b93baa406dde43bd28fc6fc9,70d2c,1,1,14/05/2012 19:23:18
4bc64428121f649221a627836bd45706,4bc64,4e2c9ff84f6a04ac7db6af2138b96aa1,4e2c9,1,1,15/05/2012 17:08:34
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,15/05/2012 17:43:49
4bc64428121f649221a627836bd45706,4bc64,94ede1d55f4f93070eab0fe25305a38f,94ede,1,1,15/05/2012 18:08:08
4bc64428121f649221a627836bd45706,4bc64,a31bb8ebf2e0fa7fea33ea9410a4652b,a31bb,1,1,15/05/2012 18:08:09
4bc64428121f649221a627836bd45706,4bc64,94ede1d55f4f93070eab0fe25305a38f,94ede,1,1,15/05/2012 18:08:33
4bc64428121f649221a627836bd45706,4bc64,a31bb8ebf2e0fa7fea33ea9410a4652b,a31bb,1,1,15/05/2012 18:08:34
4bc64428121f649221a627836bd45706,4bc64,75f651f5c8f5fb574dae68ff8c7c1a4e,75f65,1,1,15/05/2012 19:53:24
4bc64428121f649221a627836bd45706,4bc64,5f61bf7cb6d4390b4c139ea16d86ff19,5f61b,1,1,15/05/2012 19:53:23
4bc64428121f649221a627836bd45706,4bc64,4e2c9ff84f6a04ac7db6af2138b96aa1,4e2c9,1,1,15/05/2012 20:11:27
a7de25af0a6453dd5f596f51883064c3,a7de2,4ea395619966c043f52182cd5e5e4cae,4ea39,1,1,16/05/2012 17:08:47
a7de25af0a6453dd5f596f51883064c3,a7de2,4ea395619966c043f52182cd5e5e4cae,4ea39,1,1,16/05/2012 17:08:50
4ea395619966c043f52182cd5e5e4cae,4ea39,7aeb6f27e3ef1498ea45df8a1bd2372e,7aeb6,1,1,16/05/2012 17:51:37
4ea395619966c043f52182cd5e5e4cae,4ea39,7aeb6f27e3ef1498ea45df8a1bd2372e,7aeb6,1,1,16/05/2012 17:51:38
4ea395619966c043f52182cd5e5e4cae,4ea39,1bb5a4bf068b8b3d7e4a153443df695a,1bb5a,1,1,16/05/2012 19:31:04
4ea395619966c043f52182cd5e5e4cae,4ea39,1bb5a4bf068b8b3d7e4a153443df695a,1bb5a,1,1,16/05/2012 19:31:04
4ea395619966c043f52182cd5e5e4cae,4ea39,cb9e1f061982b0d94f3471b9a77e3bce,cb9e1,1,1,16/05/2012 19:33:43
4ea395619966c043f52182cd5e5e4cae,4ea39,cb9e1f061982b0d94f3471b9a77e3bce,cb9e1,1,1,16/05/2012 19:33:44
a7de25af0a6453dd5f596f51883064c3,a7de2,4ea395619966c043f52182cd5e5e4cae,4ea39,1,1,16/05/2012 20:21:26
4ea395619966c043f52182cd5e5e4cae,4ea39,20f16a966fb35e4b4bdc53058c9b2062,20f16,1,1,16/05/2012 21:08:28
4ea395619966c043f52182cd5e5e4cae,4ea39,ee9386c8a95d0c77807571e4ae39896a,ee938,1,1,16/05/2012 21:08:27
4ea395619966c043f52182cd5e5e4cae,4ea39,5c1776e1db6a06e3f61f98e12502f15a,5c177,1,1,16/05/2012 22:01:12
4ea395619966c043f52182cd5e5e4cae,4ea39,5c1776e1db6a06e3f61f98e12502f15a,5c177,1,1,16/05/2012 22:01:11
4ea395619966c043f52182cd5e5e4cae,4ea39,1bb5a4bf068b8b3d7e4a153443df695a,1bb5a,1,1,17/05/2012 15:19:06
4ea395619966c043f52182cd5e5e4cae,4ea39,1bb5a4bf068b8b3d7e4a153443df695a,1bb5a,1,1,17/05/2012 15:19:06
1002bbec96a69184ee6f873c2ff4cd8b,1002b,26a87fa87ea445de7bbdc4a47a2192c2,26a87,1,1,17/05/2012 03:50:15
9a837182da438ac274bebfe2b4bbbf23,9a837,0610fa1f72671803619b545b89cd2802,0610f,1,1,17/05/2012 02:18:35
9a837182da438ac274bebfe2b4bbbf23,9a837,9b3b8b8344e148ce643ae146af0e1d69,9b3b8,1,1,17/05/2012 02:59:20
9a837182da438ac274bebfe2b4bbbf23,9a837,50ad86ec031fdb1502816f28de117cad,50ad8,1,1,17/05/2012 02:59:20
9a837182da438ac274bebfe2b4bbbf23,9a837,50ad86ec031fdb1502816f28de117cad,50ad8,1,1,17/05/2012 02:59:20
cbc731a5537d0df70eb6a3c84126e168,cbc73,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 21:09:54
cbc731a5537d0df70eb6a3c84126e168,cbc73,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,17/05/2012 00:55:35
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,16/05/2012 23:04:59
4bc64428121f649221a627836bd45706,4bc64,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,17/05/2012 00:05:08
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,17/05/2012 01:24:22
4bc64428121f649221a627836bd45706,4bc64,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,17/05/2012 03:13:33
4bc64428121f649221a627836bd45706,4bc64,7d42c9463c8aa07eb96c39dbc5d95cae,7d42c,1,1,17/05/2012 03:19:41
4bc64428121f649221a627836bd45706,4bc64,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,17/05/2012 03:28:53
c8d99fa0b252d44e09d83b44dabfe92a,c8d99,c19a7878458cb831a85dd154d34c6132,c19a7,1,1,16/05/2012 18:34:34
c8d99fa0b252d44e09d83b44dabfe92a,c8d99,c19a7878458cb831a85dd154d34c6132,c19a7,1,1,16/05/2012 18:34:33
c8d99fa0b252d44e09d83b44dabfe92a,c8d99,c19a7878458cb831a85dd154d34c6132,c19a7,1,1,16/05/2012 18:32:27
aa681f376533377c0eb6687bbfca91f1,aa681,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 19:00:28
aa681f376533377c0eb6687bbfca91f1,aa681,0ad5a9ea2bccb3065c7d5c3612193b40,0ad5a,1,1,16/05/2012 19:02:43
aa681f376533377c0eb6687bbfca91f1,aa681,4cd85282998ff48528e29cd48b1ee18e,4cd85,1,1,16/05/2012 19:02:44
aa681f376533377c0eb6687bbfca91f1,aa681,4d3f8da754d8ee76dcbc62f4346f51a1,4d3f8,1,1,16/05/2012 19:25:22
aa681f376533377c0eb6687bbfca91f1,aa681,3fe0f9ba56b795356ac90caa5dbabcf9,3fe0f,1,1,16/05/2012 19:25:22
aa681f376533377c0eb6687bbfca91f1,aa681,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 20:28:15
aa681f376533377c0eb6687bbfca91f1,aa681,4fcd6426292d974bf45d14974f53b2f9,4fcd6,1,1,16/05/2012 21:07:36
aa681f376533377c0eb6687bbfca91f1,aa681,4fcd6426292d974bf45d14974f53b2f9,4fcd6,1,1,16/05/2012 21:07:36
aa681f376533377c0eb6687bbfca91f1,aa681,4fcd6426292d974bf45d14974f53b2f9,4fcd6,1,1,16/05/2012 21:07:36
aa681f376533377c0eb6687bbfca91f1,aa681,74f612b966c5554420a5288ce0b11550,74f61,1,1,16/05/2012 21:39:50
aa681f376533377c0eb6687bbfca91f1,aa681,82d4e68c2dbb2ddce8ee41109bd838b9,82d4e,1,1,16/05/2012 21:39:50
aa681f376533377c0eb6687bbfca91f1,aa681,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,17/05/2012 01:00:16
aa681f376533377c0eb6687bbfca91f1,aa681,bafaff0416805ab7b10375f5cdd0d9af,bafaf,1,1,17/05/2012 01:00:31
aa681f376533377c0eb6687bbfca91f1,aa681,bafaff0416805ab7b10375f5cdd0d9af,bafaf,1,1,17/05/2012 01:01:11
aa681f376533377c0eb6687bbfca91f1,aa681,74f612b966c5554420a5288ce0b11550,74f61,1,1,17/05/2012 01:09:54
aa681f376533377c0eb6687bbfca91f1,aa681,82d4e68c2dbb2ddce8ee41109bd838b9,82d4e,1,1,17/05/2012 01:09:54
aa681f376533377c0eb6687bbfca91f1,aa681,0c8fc5c1494c073a9c74dfde78cacf48,0c8fc,1,1,17/05/2012 01:13:07
aa681f376533377c0eb6687bbfca91f1,aa681,0c8fc5c1494c073a9c74dfde78cacf48,0c8fc,1,1,17/05/2012 01:13:07
aa681f376533377c0eb6687bbfca91f1,aa681,0c8fc5c1494c073a9c74dfde78cacf48,0c8fc,1,1,17/05/2012 01:13:07
cbc731a5537d0df70eb6a3c84126e168,cbc73,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,17/05/2012 21:17:03
cbc731a5537d0df70eb6a3c84126e168,cbc73,e4841249ce1dd685ddaf90de57265cfa,e4841,1,1,17/05/2012 21:23:31
